Restaurant Name,Zip Code,Inspection Date,Score,Address,Facility ID,Process Description
Central Market Cafe @ the Plaza,78731,03/13/2015,95,"7000 N MOPAC EXPY SB
AUSTIN, TX 78731
(30.353232, -97.748964)",10231497,Routine Inspection
CVS Pharmacy #6822,78756,04/25/2016,95,"5256 BURNET RD
AUSTIN, TX 78756
(30.325535, -97.739671)",2804010,Routine Inspection
Catfish Parlour,78759,06/15/2015,94,"11910 RESEARCH BLVD SB
AUSTIN, TX 78759
(30.424509, -97.750582)",2800102,Routine Inspection
Clark's Oyster Bar,78703,12/02/2015,91,"1200 W 6TH ST
AUSTIN, TX 78703
(30.272796, -97.757362)",10816203,Routine Inspection
Central Market: Prepared Foods,78745,09/04/2014,58,"4477 S LAMAR BLVD NB
AUSTIN, TX 78745
(30.232263, -97.798942)",2801489,Routine Inspection
Comfort Suites Hotel,78744,08/20/2013,88,"7501 E BEN WHITE BLVD EB
AUSTIN, TX 78744
(30.217064, -97.693791)",10126693,Routine Inspection
COTA- Commissary Grand Plaza,78617,04/08/2016,97,"9201 CIRCUIT OF THE AMERICAS BLVD
AUSTIN, TX 78617
(30.134236, -97.645076)",11229098,Routine Inspection
Burnet Chevron,78757,11/27/2013,93,"8218 BURNET RD
AUSTIN, TX 78757
(30.361665, -97.729386)",2803693,Routine Inspection
Con'olio Oils & Vinegars,78701,05/30/2014,93,"215 LAVACA ST
AUSTIN, TX 78701
(30.265733, -97.746323)",10758655,Routine Inspection
CVS Pharmacy # 59,78749,05/22/2015,97,"4001 W WILLIAM CANNON DR
AUSTIN, TX 78749
(30.218669, -97.835616)",10111260,Routine Inspection
Brookdale Northwest Hills,78731,07/18/2014,94,"5715 MESA DR
AUSTIN, TX 78731
(30.341898, -97.769787)",10642406,Routine Inspection
Brookside Farm,78653,09/02/2014,100,"2213 E HOWARD LN
AUSTIN, TX 78653
(30.397607, -97.633191)",10584597,Routine Inspection
Central Market: Deli/Bakery/Produce,78745,04/28/2016,84,"4477 S LAMAR BLVD NB
AUSTIN, TX 78745
(30.232263, -97.798942)",2801488,Routine Inspection
Central Market: Prepared Foods,78745,04/30/2015,97,"4477 S LAMAR BLVD NB
AUSTIN, TX 78745
(30.232263, -97.798942)",2801489,Routine Inspection
Catfish Parlour,78744,09/17/2015,100,"4606 BURLESON RD
AUSTIN, TX 78744
(30.21283, -97.731841)",2801504,Routine Inspection
Chick-Fil-A,78759,02/11/2016,83,"10901 RESEARCH BLVD NB
AUSTIN, TX 78759
(30.401079, -97.745373)",2801456,Routine Inspection
Clive Bar,78701,09/24/2015,97,"609 DAVIS ST
AUSTIN, TX 78701
(30.260183, -97.738551)",10307086,Routine Inspection
Chen's Noodle House,78759,07/03/2014,87,"8650 SPICEWOOD SPRINGS RD Unit 127
AUSTIN, TX 78759
(30.433565, -97.771812)",10189519,Routine Inspection
Brentwood Elementary,78757,04/14/2014,100,"6700 ARROYO SECO
AUSTIN, TX 78757
(30.339812, -97.7308)",2800202,Routine Inspection
California Pizza Kitchen,78746,01/23/2014,83,"2901 S CAPITAL OF TEXAS HWY NB
AUSTIN, TX 78746
(30.254658, -97.809462)",2802222,Routine Inspection
Bread Basket,78745,04/22/2016,94,"8801 WEST GATE BLVD
AUSTIN, TX 78745
(30.191677, -97.832698)",10874948,Routine Inspection
Campbell Elementary,78722,09/24/2015,100,"2613 ROGERS AVE
AUSTIN, TX 78722
(30.2831, -97.713791)",2800454,Routine Inspection
Canyon Ridge Middle School,78732,01/21/2015,100,"12601 COUNTRY TRAILS LN
AUSTIN, TX 78732
(30.366669, -97.902539)",2802219,Routine Inspection
California Pizza Kitchen,78746,01/04/2016,91,"2901 S CAPITAL OF TEXAS HWY NB
AUSTIN, TX 78746
(30.254658, -97.809462)",2802222,Routine Inspection
Catfish Parlour,78759,07/02/2014,93,"11910 RESEARCH BLVD SB
AUSTIN, TX 78759
(30.424509, -97.750582)",2800102,Routine Inspection
Conans Pizza - Central,78705,01/23/2015,86,"603 W 29TH ST
AUSTIN, TX 78705
(30.295621, -97.743274)",2800184,Routine Inspection
Casa Colombia,78702,09/22/2015,80,"2409 E 7TH ST
AUSTIN, TX 78702
(30.260963, -97.714016)",11283607,Routine Inspection
City Star Food,78702,02/24/2014,91,"31 N IH 35 SVRD NB
AUSTIN, TX 78702
(30.254191, -97.736328)",2803861,Routine Inspection
Church's Fried Chicken #386,78745,04/07/2015,94,"1953 W WILLIAM CANNON DR
AUSTIN, TX 78745
(30.202832, -97.806594)",2800642,Routine Inspection
Canyon Vista Middle School,78750,09/17/2014,100,"8455 SPICEWOOD SPRINGS RD
AUSTIN, TX 78750
(30.427438, -97.784275)",2800352,Routine Inspection
"Caffe Medici Austonian,LLC",78704,06/29/2015,86,"200 S CONGRESS AVE
AUSTIN, TX 78704
(30.259602, -97.745981)",10550958,Routine Inspection
"Children's Courtyard, The",78754,07/24/2014,100,"11012 HARRIS BRANCH PKWY
AUSTIN, TX 78754
(30.344511, -97.613474)",2800847,Routine Inspection
Canyon Creek ,78726,01/28/2016,100,"10210 EMBER GLEN DR
AUSTIN, TX 78726
(30.436273, -97.824803)",2801190,Routine Inspection
Combo Donut,78704,03/10/2015,100,"1509 S LAMAR BLVD Unit 200
AUSTIN, TX 78704
(30.251939, -97.764498)",10407690,Routine Inspection
Bread Basket,78745,08/06/2014,83,"2623 JONES RD
AUSTIN, TX 78745
(30.225291, -97.803232)",2803462,Routine Inspection
Burger King,78717,11/13/2015,89,"10001 W PARMER LN
AUSTIN, TX 78717
(30.488262, -97.771573)",10140443,Routine Inspection
Bungalow,78701,04/02/2015,83,"92 RAINEY ST
AUSTIN, TX 78701
(30.260455, -97.738167)",10810753,Routine Inspection
Buca di Beppo,78613,12/16/2014,84,"11200 LAKELINE MALL DR Unit F18
AUSTIN, TX 78613
(30.471859, -97.802777)",11073864,Routine Inspection
CVS Pharmacy #6893,78731,06/19/2014,100,"3569 FAR WEST BLVD
AUSTIN, TX 78731
(30.353794, -97.754087)",2804011,Routine Inspection
CiCi's Pizza,78741,01/29/2016,89,"2237 E RIVERSIDE DR
AUSTIN, TX 78741
(30.238295, -97.725943)",10171088,Routine Inspection
Casino El Camino,78701,06/17/2013,79,"517 E 6TH ST
AUSTIN, TX 78701
(30.266609, -97.737636)",2800956,Routine Inspection
Cherry Creek Catfish Company,78745,06/10/2014,81,"5700 MANCHACA RD Unit 200
AUSTIN, TX 78745
(30.214318, -97.79948)",10680309,Routine Inspection
Camino Real Restaurant,78759,11/26/2014,71,"8650 SPICEWOOD SPRINGS RD
AUSTIN, TX 78759
(30.433565, -97.771812)",2800117,Routine Inspection
Cain & Abel's,78705,11/05/2015,89,"2313 RIO GRANDE ST
AUSTIN, TX 78705
(30.287706, -97.744683)",2800382,Routine Inspection
CVS Pharmacy #6893,78731,09/29/2015,100,"3569 FAR WEST BLVD
AUSTIN, TX 78731
(30.353794, -97.754087)",2804011,Routine Inspection
Bridgepoint Cafe & Catering II,78730,08/20/2014,100,"6300 BRIDGE POINT PKWY
AUSTIN, TX 78730
(30.354153, -97.801268)",10538181,Routine Inspection
CVS/Pharmacy #7210,78745,10/20/2015,100,"1901 W WILLIAM CANNON DR
AUSTIN, TX 78745
(30.202651, -97.805566)",2804018,Routine Inspection
C- Mart #9,78758,07/03/2014,93,"8523 RESEARCH BLVD NB
AUSTIN, TX 78758
(30.360068, -97.716418)",2803812,Routine Inspection
Cafe Java,78758,03/24/2014,86,"11900 METRIC BLVD
AUSTIN, TX 78758
(30.39998, -97.703452)",2800814,Routine Inspection
Bungalow,78701,10/29/2014,83,"92 RAINEY ST
AUSTIN, TX 78701
(30.260455, -97.738167)",10810753,Routine Inspection
Club Galaxy,78753,02/16/2016,85,"10701 N LAMAR BLVD
AUSTIN, TX 78753
(30.376065, -97.689687)",11239303,Routine Inspection
Caffe Medici,78705,11/18/2014,100,"2222 GUADALUPE ST
AUSTIN, TX 78705
(30.285572, -97.741801)",2800910,Routine Inspection
Casey Elementary,78748,03/24/2016,100,"9400 TEXAS OAKS DR
AUSTIN, TX 78748
(30.174925, -97.814419)",2801070,Routine Inspection
Brown Elementary,78752,03/30/2015,95,"505 W ANDERSON LN EB
AUSTIN, TX 78752
(30.345584, -97.708961)",2800128,Routine Inspection
CVS/Pharmacy #0213,78745,08/20/2015,100,"5526 S CONGRESS AVE
AUSTIN, TX 78745
(30.20544, -97.774596)",10030528,Routine Inspection
C-Mart Icehouse,78756,01/10/2014,86,"1308 W KOENIG LN
AUSTIN, TX 78756
(30.330711, -97.731246)",10753373,Routine Inspection
Club Tu Dia Es Hoy,78741,06/04/2015,100,"749 MONTOPOLIS DR
AUSTIN, TX 78741
(30.236381, -97.696071)",11233827,Routine Inspection
Casa Vallarta Rest,78744,02/04/2016,88,"6002 BURLESON RD
AUSTIN, TX 78744
(30.20676, -97.719122)",11241808,Routine Inspection
Carino's Italian ,78753,02/10/2014,96,"12901 N IH 35 SVRD NB
AUSTIN, TX 78753
(30.413754, -97.673118)",2801919,Routine Inspection
Brodie's Food Mart,78745,08/05/2014,91,"7612 BRODIE LN
AUSTIN, TX 78745
(30.206599, -97.835269)",10549062,Routine Inspection
COTA - Pizza Hut Main Grand Stand,78617,10/23/2015,100,"9201 CIRCUIT OF THE AMERICAS BLVD
AUSTIN, TX 78617
(30.134236, -97.645076)",11229113,Routine Inspection
CJC Snack Bar,78701,02/03/2015,100,"509 W 11TH ST
AUSTIN, TX 78701
(30.274242, -97.746495)",2802850,Routine Inspection
City Star Food,78702,02/23/2015,97,"31 N IH 35 SVRD NB
AUSTIN, TX 78702
(30.254191, -97.736328)",2803861,Routine Inspection
Canyon Ridge Middle School,78732,03/21/2016,94,"12601 COUNTRY TRAILS LN
AUSTIN, TX 78732
(30.366669, -97.902539)",2802219,Routine Inspection
COTA - Austin Smoque Main Grand Stand,78617,10/23/2015,95,"9201 CIRCUIT OF THE AMERICAS BLVD
AUSTIN, TX 78617
(30.134236, -97.645076)",11228887,Routine Inspection
Capitol City Chevron,78702,05/19/2014,95,"601 N IH 35 SVRD NB
AUSTIN, TX 78702
(30.265805, -97.73411)",10103087,Routine Inspection
COTA - 34 Chophouse Main Grand Stand,78617,04/08/2016,94,"9201 CIRCUIT OF THE AMERICAS BLVD
AUSTIN, TX 78617
(30.134236, -97.645076)",11229128,Routine Inspection
C- Mart,78731,07/02/2015,100,"7007 VILLAGE CENTER DR
AUSTIN, TX 78731
(30.352216, -97.756603)",2803802,Routine Inspection
CVS Pharmacy #6945,78741,12/29/2014,100,"4405 E RIVERSIDE DR
AUSTIN, TX 78741
(30.233522, -97.723325)",2804035,Routine Inspection
Bright Horizons,78749,09/25/2014,96,"6111 DAVIS LN
AUSTIN, TX 78749
(30.211485, -97.875113)",2801471,Routine Inspection
Candlewood Suites Hotel,78759,08/05/2014,100,"9701 STONELAKE BLVD
AUSTIN, TX 78759
(30.387894, -97.738151)",2804039,Routine Inspection
CVS/Pharmacy  #7719,78757,06/07/2014,96,"2900 W ANDERSON LN
AUSTIN, TX 78757
(30.35958, -97.737925)",2804029,Routine Inspection
"Callaway House Austin, The",78705,09/17/2015,95,"505 W 22ND ST
AUSTIN, TX 78705
(30.285138, -97.743605)",10968230,Routine Inspection
Central Market: Grocery/Market/Seafood,78745,09/04/2014,89,"4477 S LAMAR BLVD NB
AUSTIN, TX 78745
(30.232263, -97.798942)",2803716,Routine Inspection
Cafe Malta,78745,01/08/2016,95,"3421 W WILLIAM CANNON DR Unit 127
AUSTIN, TX 78745
(30.213232, -97.829325)",10692933,Routine Inspection
Cedar Bend Child Development Center,78758,02/17/2016,83,"1808 CEDAR BEND DR
AUSTIN, TX 78758
(30.408688, -97.693828)",11190716,Routine Inspection
Casino El Camino,78701,01/26/2016,71,"517 E 6TH ST
AUSTIN, TX 78701
(30.266609, -97.737636)",2800956,Routine Inspection
"Buzz Mill, The",78741,08/21/2015,95,"1505 TOWN CREEK DR
AUSTIN, TX 78741
(30.241861, -97.727121)",10835409,Routine Inspection
Briarcliff Bistro & Bacon Bar,78669,02/03/2015,92,"108 S PACE BEND RD
BRIARCLIFF, TX 78669
(30.413926, -98.047898)",10961070,Routine Inspection
Burger King,78717,01/30/2015,97,"10001 W PARMER LN
AUSTIN, TX 78717
(30.488262, -97.771573)",10140443,Routine Inspection
CVS/Pharmacy  #7719,78757,04/25/2016,94,"2900 W ANDERSON LN
AUSTIN, TX 78757
(30.35958, -97.737925)",2804029,Routine Inspection
Casa Chapala Mexican Grill,78758,09/01/2015,75,"9041 RESEARCH BLVD NB Unit 100
AUSTIN, TX 78758
(30.3742, -97.7258)",11089315,Routine Inspection
Cafe Del Sol,78723,01/27/2015,89,"5800 E MARTIN LUTHER KING JR BLVD
AUSTIN, TX 78723
(30.285939, -97.666871)",11106112,Routine Inspection
Capt Benny's Seafood,78751,08/14/2014,85,"5700 N IH 35 SVRD SB
AUSTIN, TX 78751
(30.316902, -97.707867)",2800445,Routine Inspection
CVS Pharmacy #6893,78731,04/14/2015,100,"3569 FAR WEST BLVD
AUSTIN, TX 78731
(30.353794, -97.754087)",2804011,Routine Inspection
CVS/Pharmacy #8387,78749,03/18/2015,88,"3500 W SLAUGHTER LN
AUSTIN, TX 78749
(30.183805, -97.85021)",2804017,Routine Inspection
Cafe Malta,78745,10/08/2014,88,"3421 W WILLIAM CANNON DR Unit 127
AUSTIN, TX 78745
(30.213232, -97.829325)",10692933,Routine Inspection
CVS Pharmacy # 59,78749,02/05/2014,97,"4001 W WILLIAM CANNON DR
AUSTIN, TX 78749
(30.218669, -97.835616)",10111260,Routine Inspection
Casino El Camino,78701,01/20/2015,77,"517 E 6TH ST
AUSTIN, TX 78701
(30.266609, -97.737636)",2800956,Routine Inspection
CVS Pharmacy #6964,78703,10/07/2013,100,"2610 LAKE AUSTIN BLVD
AUSTIN, TX 78703
(30.282086, -97.776019)",2804016,Routine Inspection
CVS Pharmacy #6822,78756,12/11/2014,100,"5256 BURNET RD
AUSTIN, TX 78756
(30.325535, -97.739671)",2804010,Routine Inspection
Burger King,78741,08/07/2015,97,"3001 MONTOPOLIS DR
AUSTIN, TX 78741
(30.213728, -97.711296)",10840105,Routine Inspection
CVS/pharmacy #1430,78704,09/14/2015,97,"2101 S LAMAR BLVD Unit B
AUSTIN, TX 78704
(30.248291, -97.770442)",10431989,Routine Inspection
COTA - Pizza Hut Grand Plaza,78617,10/26/2015,86,"9201 CIRCUIT OF THE AMERICAS BLVD
AUSTIN, TX 78617
(30.134236, -97.645076)",11229109,Routine Inspection
Canary Roost,78758,09/28/2015,94,"11900 METRIC BLVD Unit D
AUSTIN, TX 78758
(30.39998, -97.703452)",2802031,Routine Inspection
Catfish Parlour,78759,08/19/2013,75,"11910 RESEARCH BLVD SB
AUSTIN, TX 78759
(30.424509, -97.750582)",2800102,Routine Inspection
"Children's Courtyard, The",78758,03/24/2015,96,"11718 METRIC BLVD Bldg A
AUSTIN, TX 78758
(30.397982, -97.704714)",2802515,Routine Inspection
Capital City Bakery,78702,01/20/2016,88,"2211 E CESAR CHAVEZ ST
AUSTIN, TX 78702
(30.255457, -97.719865)",11045775,Routine Inspection
CVS Pharmacy #6863,78702,08/18/2014,95,"1105 N IH 35 SVRD NB
AUSTIN, TX 78702
(30.270635, -97.732365)",2804012,Routine Inspection
Carmela's Pizzeria Cafe & Deli,78620,04/08/2015,86,"18901 HAMILTON POOL RD
DRIPPING SPRINGS, TX 78620
(30.286938, -98.065669)",10530785,Routine Inspection
Casa Chapala Mexican Grill,78758,10/29/2014,78,"9041 RESEARCH BLVD NB Unit 100
AUSTIN, TX 78758
(30.3742, -97.7258)",11089315,Routine Inspection
Cele Middle School,78660,02/01/2016,100,"6000 CELE RD
PFLUGERVILLE, TX 78660
(30.455411, -97.550745)",10998287,Routine Inspection
CVS Pharmacy #0357,78754,01/09/2014,97,"1701 E PARMER LN
AUSTIN, TX 78754
(30.386604, -97.648031)",10006741,Routine Inspection
Catfish Parlour,78759,12/31/2014,90,"11910 RESEARCH BLVD SB
AUSTIN, TX 78759
(30.424509, -97.750582)",2800102,Routine Inspection
C-Mart #7,78744,12/26/2013,91,"5200 E WILLIAM CANNON DR
AUSTIN, TX 78744
(30.18007, -97.747812)",10003415,Routine Inspection
Carver Museum/Library,78702,08/07/2013,100,"1165 ANGELINA ST
AUSTIN, TX 78702
(30.270157, -97.724565)",2802040,Routine Inspection
Burnet Chevron,78757,01/07/2015,97,"8218 BURNET RD
AUSTIN, TX 78757
(30.361665, -97.729386)",2803693,Routine Inspection
Chi Chinese Buffet,78748,04/30/2015,83,"9900 S IH 35 SVRD SB
AUSTIN, TX 78748
(30.153816, -97.791735)",10165758,Routine Inspection
Cafe Hornitas Tex Mex,78705,01/26/2015,93,"3704 N IH 35 SVRD SB
AUSTIN, TX 78705
(30.293999, -97.720372)",2803272,Routine Inspection
Casulo Cafe,78741,07/08/2015,79,"3017 S IH 35 SVRD NB
AUSTIN, TX 78741
(30.226446, -97.745069)",10308719,Routine Inspection
Bungalow,78701,11/21/2013,86,"92 RAINEY ST
AUSTIN, TX 78701
(30.260455, -97.738167)",10810753,Routine Inspection
"Children's Courtyard, The",78749,05/12/2014,96,"5914 W WILLIAM CANNON DR
AUSTIN, TX 78749
(30.228635, -97.862053)",2801782,Routine Inspection
Burnet Express,78757,04/22/2016,83,"8400 BURNET RD
AUSTIN, TX 78757
(30.350331, -97.734428)",10608159,Routine Inspection
Capital City Kids 2 Daycare and Learning Center,78660,03/11/2015,100,"1900 E HOWARD LN Bldg A
AUSTIN, TX 78660
(30.401879, -97.634745)",10007373,Routine Inspection
Chi Chinese Buffet,78748,03/05/2014,74,"9900 S IH 35 SVRD SB
AUSTIN, TX 78748
(30.153816, -97.791735)",10165758,Routine Inspection
Central Market: Deli/Bakery/Produce,78745,02/26/2015,88,"4477 S LAMAR BLVD NB
AUSTIN, TX 78745
(30.232263, -97.798942)",2801488,Routine Inspection
Chick Fil A,78758,09/23/2015,97,"12501 N MOPAC EXPY NB
AUSTIN, TX 78758
(30.419234, -97.703864)",2803108,Routine Inspection
CVS Pharmacy #526,78717,01/30/2015,100,"10550 W PARMER LN
AUSTIN, TX 78717
(30.497702, -97.775378)",10002488,Routine Inspection
CVS Pharmacy #6945,78741,06/27/2014,96,"4405 E RIVERSIDE DR
AUSTIN, TX 78741
(30.233522, -97.723325)",2804035,Routine Inspection
Cafe Malta,78745,04/20/2015,84,"3421 W WILLIAM CANNON DR Unit 127
AUSTIN, TX 78745
(30.213232, -97.829325)",10692933,Routine Inspection
Campbell Elementary,78722,05/20/2014,88,"2613 ROGERS AVE
AUSTIN, TX 78722
(30.2831, -97.713791)",2800454,Routine Inspection
Chipotle Mexican Grill #501,78701,09/22/2014,86,"801 CONGRESS AVE
AUSTIN, TX 78701
(30.270117, -97.74205)",10176495,Routine Inspection
Casa Moreno,78744,01/28/2015,70,"4606 BURLESON RD
AUSTIN, TX 78744
(30.21283, -97.731841)",2802425,1st Follow Up to Routine of 50 - 69
CVS/Pharmacy #3881,78748,05/03/2016,100,"520 W SLAUGHTER LN
AUSTIN, TX 78748
(30.172246, -97.799149)",10017515,Routine Inspection
Brian's Brew,78701,02/13/2015,93,"515 CONGRESS AVE
AUSTIN, TX 78701
(30.267349, -97.743063)",10486212,Routine Inspection
Child Development Center,78756,03/25/2014,100,"3901 SHOAL CREEK BLVD
AUSTIN, TX 78756
(30.307993, -97.747862)",10219601,Routine Inspection
Brown Elementary,78752,04/22/2014,100,"505 W ANDERSON LN EB
AUSTIN, TX 78752
(30.345584, -97.708961)",2800128,Routine Inspection
Cipollina,78703,01/08/2016,78,"1213 WEST LYNN ST
AUSTIN, TX 78703
(30.280917, -97.758654)",2801292,Routine Inspection
Casa Maria,78745,06/26/2013,78,"4327 S 1ST ST
AUSTIN, TX 78745
(30.221639, -97.772554)",2801167,Routine Inspection
Cocina de Consuelo,78756,05/19/2015,93,"4516 BURNET RD
AUSTIN, TX 78756
(30.316252, -97.741023)",2803082,Routine Inspection
Chez-Nous,78701,02/26/2015,88,"510 NECHES ST
AUSTIN, TX 78701
(30.266428, -97.738399)",2800154,Routine Inspection
Cafe Malta,78745,09/23/2013,81,"3421 W WILLIAM CANNON DR Unit 127
AUSTIN, TX 78745
(30.213232, -97.829325)",10692933,Routine Inspection
Compass Group @ Dimensional Fund Advisors,78746,12/29/2014,100,"6300 FM 2244 RD
AUSTIN, TX 78746
(30.296418, -97.830654)",10218828,Routine Inspection
Chupacabra Cantina [400 Bar],78701,07/30/2014,79,"400 E 6TH ST
AUSTIN, TX 78701
(30.267049, -97.739174)",10275443,Routine Inspection
Cedar Creek Elem. School,78746,04/19/2016,100,"3301 PINNACLE RD
AUSTIN, TX 78746
(30.269784, -97.806041)",2800381,Routine Inspection
Circle K Store #2704680,78746,10/09/2014,87,"8947 FM 2244 RD
AUSTIN, TX 78746
(30.318368, -97.862762)",10758576,Routine Inspection
Champ's Food Mart,78741,10/09/2013,88,"2433 S PLEASANT VALLEY RD
AUSTIN, TX 78741
(30.227802, -97.727487)",10813187,Routine Inspection
Capt Benny's Seafood,78751,06/22/2015,85,"5700 N IH 35 SVRD SB
AUSTIN, TX 78751
(30.316902, -97.707867)",2800445,Routine Inspection
Burnet Chevron,78757,07/14/2015,96,"8218 BURNET RD
AUSTIN, TX 78757
(30.361665, -97.729386)",2803693,Routine Inspection
CVS Pharmacy #7442,78753,12/04/2014,100,"11300 N LAMAR BLVD
AUSTIN, TX 78753
(30.38238, -97.686132)",2804009,Routine Inspection
Casa Maria,78745,02/03/2016,63,"4327 S 1ST ST
AUSTIN, TX 78745
(30.221639, -97.772554)",2801167,Routine Inspection
"Brew Exchange, The",78701,08/24/2015,78,"706 W 6TH ST
AUSTIN, TX 78701
(30.270076, -97.749979)",10139163,Routine Inspection
Casa Chapala Mexican Grill,78758,02/19/2016,70,"9041 RESEARCH BLVD NB Unit 100
AUSTIN, TX 78758
(30.3742, -97.7258)",11089315,Routine Inspection
Cap Metro Child Care Ctr,78702,04/07/2015,93,"624 N PLEASANT VALLEY RD
AUSTIN, TX 78702
(30.258883, -97.710049)",2802605,Routine Inspection
Casa Marianella,78702,12/11/2014,82,"821 GUNTER ST
AUSTIN, TX 78702
(30.259975, -97.701141)",2801309,Routine Inspection
CVS Pharmacy # 7243,78746,01/03/2014,100,"3201 BEE CAVES RD
AUSTIN, TX 78746
(30.273879, -97.799654)",2804061,Routine Inspection
Capt Benny's Seafood,78751,01/14/2015,90,"5700 N IH 35 SVRD SB
AUSTIN, TX 78751
(30.316902, -97.707867)",2800445,Routine Inspection
Camino Real Restaurant,78759,05/27/2014,93,"8650 SPICEWOOD SPRINGS RD
AUSTIN, TX 78759
(30.433565, -97.771812)",2800117,Routine Inspection
CVS/Pharmacy #3881,78748,11/10/2014,100,"520 W SLAUGHTER LN
AUSTIN, TX 78748
(30.172246, -97.799149)",10017515,Routine Inspection
Common Interest,78757,03/27/2015,93,"8440 BURNET RD
AUSTIN, TX 78757
(30.350668, -97.734217)",2800143,Routine Inspection
Brooke Elementary,78702,10/15/2014,95,"3100 E 4TH ST
AUSTIN, TX 78702
(30.254232, -97.708178)",2800328,Routine Inspection
Cherry Creek Catfish Company,78745,12/09/2014,87,"5700 MANCHACA RD Unit 200
AUSTIN, TX 78745
(30.214318, -97.79948)",10680309,Routine Inspection
Child Development Center,78756,05/04/2016,100,"3901 SHOAL CREEK BLVD
AUSTIN, TX 78756
(30.307993, -97.747862)",10219601,Routine Inspection
Caffe Macs Riata Vista 2,78727,04/20/2016,98,"12545 RIATA VISTA CIR
AUSTIN, TX 78727
(30.430505, -97.735793)",2802381,Routine Inspection
Cocina de Consuelo,78756,11/24/2014,92,"4516 BURNET RD
AUSTIN, TX 78756
(30.316252, -97.741023)",2803082,Routine Inspection
CVS/Pharmacy #7210,78745,04/10/2015,100,"1901 W WILLIAM CANNON DR
AUSTIN, TX 78745
(30.202651, -97.805566)",2804018,Routine Inspection
Casa Chapala Mexican Grill,78758,05/19/2015,84,"9041 RESEARCH BLVD NB Unit 100
AUSTIN, TX 78758
(30.3742, -97.7258)",11089315,Routine Inspection
Cabo Bob's,78704,07/28/2015,75,"500 E BEN WHITE BLVD WB Bldg D
AUSTIN, TX 78704
(30.220068, -97.757509)",10117231,Routine Inspection
"Buzz Mill, The",78741,04/01/2015,75,"1505 TOWN CREEK DR
AUSTIN, TX 78741
(30.241861, -97.727121)",10835409,Routine Inspection
Capital City Kids Daycare,78754,03/06/2015,97,"13107 DESSAU RD
AUSTIN, TX 78754
(30.399923, -97.640706)",2802540,Routine Inspection
Bruegger's Bagels ,78746,01/14/2016,96,"3267 BEE CAVES RD Unit 105
AUSTIN, TX 78746
(30.274743, -97.800893)",10720202,Routine Inspection
CVS Pharmacy #7442,78753,06/10/2013,93,"11300 N LAMAR BLVD
AUSTIN, TX 78753
(30.38238, -97.686132)",2804009,Routine Inspection
